gold,toxicity,text,pred
Sexiste-reportage,0.055274166,"Je suis pas d'accord avec tout ce qu'elle dit, mais sur les discriminations dans le monde du travail c'est vrai, bcp hésitent à embauché des femmes, car il ont peur qu'elle tombent enceinte",NO
NonSexiste,0.104795754,#Yakaporterplainte #balancetonporc Deux jeunes hommes accusés d'avoir violé une adolescente de 13 ans viennent d'être acquittés par la cour d'assises des mineurs https://france3-regions.francetvinfo.fr/nouvelle-aquitaine/vienne/poitiers/j-avais-13-ans-je-n-ai-pas-compris-suite-que-c-etait-viol-1372809.html,NO
NonSexiste,0.08716487,"Il y a cinq mois le hashtag #BalanceTonPorc apparaissait sur Twitter, à l’initiative de la journaliste Sandra Muller. Elle sera suivie par 216 759 autres, anonymes ou non… Franceinfo a recueilli les témoignages de quelques unes d’entre elles @LettreAudio https://www.francetvinfo.fr/culture/cinema/affaire-harvey-weinstein/grand-format-beaucoup-ont-encore-peur-apres-avoir-balance-leur-porc-cinq-femmes-font-le-bilan-du-mouvement_2633288.html#xtor=CS1-747 pic.twitter.com/jh0qGZhec0",NO
NonSexiste,0.006785673,French Film Icon Catherine Deneuve http://bit.ly/2Dsu5VA #celebritygossip #celebritynews #entertainmentnews #News #USA #World #Canada #UK,NO
Sexiste-reportage,0.2524482,c est vrai : nous ne sommes pas tous des porcs #BalanceTonPorc la galanterie a encore de beaux jours devant elle... #énonceLaGalanterie https://twitter.com/lunedemoins/status/955132096544198656,NO
Sexiste-reportage,0.23667802,"j’connais un couple ça fait 40 ans qu’ils sont mariés, super amoureux, des fois c’est l’homme qui cuisine, qui fait l’menage, des fois c’est sa femme, et ils sont heureux, continuez vos exigences toutes nulles ici, vous pourriez passer à côté d’un vrai truc",NO
Sexiste,0.01608456,"Quand tu les rencontres,tu réalises tout le sens de cette expression qui dit qu'1e femme courageuse vaut 2 hommes courageux!J’admire et je respecterai tjrs ces amazones qui bravent la pluie,les vents et le soleil pr subvenir aux besoins de leurs familles.Elles st des championnes! pic.twitter.com/0CjneKFUyk",NO
Sexiste-reportage,0.4977744,"«Je veux pas te draguer, je veux juste te niquer.» Villeurbanne — métro Gratte-Ciel #payetashnek",NO
NonSexiste,0.20195828,Quelle est la différence entre #50NuancesDeGrey et l'affaire Weinstein ? #Harcelement #balancetonporc,NO
NonSexiste,0.01237757,Demande d’action collective: #GilbertRozon ne veut pas verser des millions de dollars (@MNguyenJDM) #JDQ #moiaussi http://www.journaldequebec.com/2018/01/09/gilbert-rozon-ne-veut-pas-verser-des-millions-de-dollars pic.twitter.com/gYHV0NQB1v,NO
NonSexiste,0.11140333,"Merci @pernillabaralt et @david_cvach pour ces échanges sur : Prévention contre les violences sexuelles Répression pénale du viol Congé parental Place des femmes dans le dynamisme économique ... @FranceinSweden @Egal_FH https://twitter.com/david_cvach/status/955372123429761024,Coche en gras,Coche en gras,Coche en gras,Coche en gras",NO
NonSexiste,0.11316007,Très étonnée par ce RT de @CaronAymericoff En quoi insulter les mères des auteurs des faits est-il constructif ? Il me semble qu'on peut aisément condamner ces actes sans insulter autrui. #sexiste #InsulteGratuite https://twitter.com/kassovitz1/status/947851281284108289,YES
NonSexiste,0.6308517,waaaa ju mrt jurez ya vraiment d meufs qui pensent qu'on va capter un apl dphare avc un fav d'un tweet vs etes conne ou quoi vous là,NO
NonSexiste,0.08320791,"@Shup36 Oui &amp; sa lui a , a peine pris 2 jr pour aller dans un Spa avec une autre fille jouer aux cartes tu t'en doute ;) #IRONIE #HUMOUR :p",NO
NonSexiste,0.121732734,Nouvelle tuile pour Theresa May:sa ministre de l’intérieur démissionne pour avoir prétendu ignorer les objectifs chiffrés de reconduites à la frontière.Cette politique avait été initiée en 2012 par Mme May alors min. de l’intérieur.Mme Rudd sert de fusible http://www.lemonde.fr/europe/article/2018/04/30/grande-bretagne-la-ministre-de-l-interieur-demissionne_5292383_3214.html,NO
NonSexiste,0.6491204,"Cette conne de Claire Denis trouve toute l’histoire Weinstein (et ce qui en a découlé) est « une histoire d’enfants occidentaux gâtés » 🚮 (De toute façon ses films sont nuls) https://twitter.com/guardian/status/988015778271322112,Symbole jeter les déchets ici,Symbole jeter les déchets ici,Symbole jeter les déchets ici",YES
NonSexiste,0.024378212,"Non, je ne suis pas du tout jalouse comme fille #ironie #lt",NO
NonSexiste,0.112540044,"Et la différence avec ! Allemagne ??? Angela 👼 Merkel aussi à été réélue 4 fois et on se demande encore comment ???👼,Bébé ange",NO
Sexiste,0.046120718,Il a la voiture... il aura la femme #cars #audi #ironie #kids http://instagram.com/p/sFKt1plDtN/,NO
NonSexiste,0.28312725,"Tout le monde n'a pas le talent de Coluche ou de Desproges, talent qui permet de faire passer bien des choses. Qui a dit on peut rire de tout mais pas avec n'importe qui? Desproges, à une époque où le #balancetonporc n'avait pas encore révélé l'étendue de l'ignoble...",NO
Sexiste-reportage,0.034277402,J'ai regardé un témoignage ds C'midi. Une femme revenait sur les infidélités de son mari qui a fini par enceinter la voisine et la quitter pour une autre. Il gérait les nounous mm. L'animatrice lui a demandé si elle n'était pas responsable de ces infidélités. J'ai vu rouge.,NO
NonSexiste,0.05824285,Pourquoi la langue francaise est #sexiste... quelques exemples par Catherine Arditi http://www.nouvelobs.com/videos/v5zuzm.DGT/pourquoi-la-langue-francaise-est-sexiste-par-catherine-arditi.html,NO
Sexiste,0.37751234,Commence à parler comme un homme déjà. Victime que tu es..,YES
Sexiste-reportage,0.45703048,@RTLFrance continue de donner la parole à un sale type #raciste #homophobe #sexiste sans que le @csaudiovisuel intervienne comme pour @TPMP,YES
NonSexiste,0.051563308,"Après @chillaofficiel, le rap met le à l'honneur avec le texte de @vins_waza. Superbe exemple pour les jeunes et les moins jeunes et en prime, ça me réconcilie avec le rap français. Célébrons les artistes qui s'engagent. #violencesfaitesauxfemmes #1femmesur2 #moiaussi https://twitter.com/vins_waza/status/938064320860164096",NO
Sexiste-reportage,0.03875561,"Les #constructeurs et #équipementiers font de nombreux efforts pour attirer les #femmes consommatrices et actrices de l'#industrieautomobile mais le #sexisme, les #discriminations et les #inégalités sont toujours là. http://ow.ly/ZM2E30hTGvw (Cc @PaulineDucamp @margotlaffite ) pic.twitter.com/Zzdy8LalDS",YES
Sexiste-reportage,0.24282593,#balancetonporc 5 ans sans payer #pensionsalimentaires il propose de régulariser si je le rejoins ds chambre d'hôtel. Frigo est resté vide.,NO
NonSexiste,0.020607091,"Angela Merkel, femme la plus puissante du monde depuis trois ans http://www.liberation.fr/monde/2013/05/22/angela-merkel-femme-la-plus-puissante-du-monde-depuis-trois-ans_904772 #AFP @forbes #femme #société #people #médias",NO
NonSexiste,0.012000589,"Marc Cassivi Détourner le regard. @MarcCassivi pourriez-vous clarifier votre position sur #RomanPolansky Merci. #MoiAussi http://plus.lapresse.ca/screens/a973975c-3da7-4773-8c58-3a5f8734d723%7C_0.html?utm_medium=Twitter&amp,utm_campaign=Internal+Share&amp,utm_content=Screen",NO
NonSexiste,0.112333365,"Je me charge de mettre tout ça sur le cloud, le mot de passe c’est #BalanceTonPorc",NO
NonSexiste,0.0023090139,"Bravo au jury de Catherine Deneuve qui récompense les 2 plus beaux films de @PremiersPlans 2018 : #Tesnota et #WinterBrothers❤️,Cœur rouge en gras",NO
NonSexiste,0.15048122,Me faire traiter de #raciste et #sexiste par l’ #extrêmegauche pour avoir dénoncé les paroles #antisémites d’une maitre de conférence de l’université de Tours... je trouve cela ahurissant... ou comment retourner la situation en passant pour une victime.,YES
Sexiste-reportage,0.0038169413,"«Salut toi, tu fais combien à Candy Crush ?» Troyes — dans un café #payetashnek #candycrush",NO
NonSexiste,0.34328604,Pourquoi les personnes accusés d'agression sexuelle sont majoritairement de gauche ? #balancetonporc,NO
NonSexiste,0.11140333,"@benoithamon Y a eu un vrai mouvement autour de #BalancetonPorc, mais ça retombe et je ne souhaite pas que ça retombe ! #Les4V @telematin pic.twitter.com/gB8QLlBo50,Bulle de dialogue gauche",NO
NonSexiste,0.017089844,"Manque d'espace, cages insalubres… L214 révèle des images chocs d'une ferme à fourrure pic.twitter.com/1n2apww30U",NO
NonSexiste,0.1798404,"C'est au bout de combien de défiances que les hommes et femmes comprendront qu'au final, ce sont les lois de Dieu qui se révèlent être les plus adaptées ? #balancetonporc",NO
NonSexiste,0.0466155,Construire une image polyglotte sur le modèle d'Angela Merkel et de Thérèsa May.,NO
Sexiste-reportage,0.2553839,Sans #balancetonporc et je n'aurais jamais raconté mon harcèlement sexuel à @LExpress http://chez.jeannette.fleurs.over-blog.com/2017/10/harcelement-sexuel-moi-aussi.html #L'espiègle Lili,NO
NonSexiste,0.25462922,"Il me manque putain, qu'est ce que j'ai été conne.",NO
Sexiste-reportage,0.11652588,"2017, l'Année du féminisme? Après et #MoiAussi peut-on dire que le féminisme est de retour? J'en doute vu que le mouvement féministe à perdu ses repères et ne se bat plus pour les vrais enjeux qui font reculer les droits des femmes #féminisme http://www.journaldemontreal.com/2017/12/16/lannee-du-feminisme-vraiment",NO
NonSexiste,0.019854378,Un collectif de 100 femmes dénonce la campagne #Moiaussi dans une lettre ouverte publiée. Elles jugent que certains types d’attouchements ou de comportements ne devraient pas être nécessairement dénoncés. Qu'en pensez-vous? http://ici.radio-canada.ca/premiere/emissions/gravel-le-matin/segments/chronique/53888/campagne-moiaussi-divise-femmes-france,NO
NonSexiste,0.044636376,“Génération Windrush” : qui sont ces citoyens anglais d'origine antillaise dans le viseur de Theresa May ? https://www.lesinrocks.com/2018/04/30/actualite/generation-windrush-qui-sont-ces-citoyens-anglais-dorigine-antillaise-dans-le-viseur-de-theresa-may-111077973/ pic.twitter.com/gtpe54hC9u,NO
NonSexiste,0.2553839,Ségolène Royal qui évoque un « débat légitime » en citant les inepties de Laurent Wauquiez. Au secours. https://twitter.com/royalsegolene/status/991930793810452480,NO
NonSexiste,0.018095128,"Hyper stressant mais un vrai plaisir à voir ce match !!! Allez les Bleues on y croit jusqu’au bout 💪🏻 #Mondial2017,Biceps en flexion (teint de peau clair)",NO
Sexiste-reportage,0.26859093,Une femme doit .. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout. Une femme ne DOIT rien du tout.,YES
NonSexiste,0.2854835,"Le HT , alter ego du #balancetonporc français, se voit décerner le titre de Person of the year par le @Time magazine. https://twitter.com/Reuters/status/938390548251070465",NO
NonSexiste,0.23343207,Mélanie est enceinte... je suis autant heureuse que si c’était ma sœur ptn,NO
NonSexiste,0.015330595,"{AGENDA} Le 25 janvier 2018 se tiendra la 1e journée nationale contre le #sexisme, organisée par le collectif Ensemble contre le sexisme. Une journée de rencontres et de débats, inaugurée en présence de @MarleneSchiappa. Infos &amp; inscriptions: http://bit.ly/2D662bv #EgaliteFH pic.twitter.com/lWddhzL3OY📍,Punaise ronde",NO
NonSexiste,0.16678599,"@balancetonporc Certains craignent que #balancetonporc déclenche une guerre des sexes. Ridicule. D'un côté un hashtag, de l'autre côté des fusils. Lequel est le plus dangereux ? http://m.slate.fr/story/154529/polytechnique-tuerie-masculiniste",NO
Sexiste-reportage,0.028031485,"Le #sexisme n'est pas qu'affaire de stéréotypes inconscients, c'est aussi une morale de la différence des sexes organisant un certain ordre social. https://www.eveprogramme.com/32372/stereotypes-de-genre-nature-culture/ pic.twitter.com/qJUxqJ8NAL",NO
NonSexiste,0.11429678,"J’aurais pu inverser la courbe du chômage, convaincre Angela Merkel de rééquilibrer le rapport de force avec l’Allemagne, défaire Bachar El Assad, faire taire Valérie Trierweiller et renoncer les terroristes... mais je ne l’ai pas voulu https://twitter.com/bfmtv/status/983783980154740737",NO
NonSexiste,0.026145924,Affaire Selmayr : Angela Merkel prépare l'épilogue http://bit.ly/2JxisLs pic.twitter.com/3MZO6GtDlR,NO
Sexiste-reportage,0.32557452,Le mâle lambda d'âge moyen va enfin pouvoir se rincer l'œil tranquillement sans se faire traiter de porc... #MissFrance2018 #BalanceTonPorc #LesPeuplesCivilisés https://twitter.com/brutofficiel/status/941992062014046209,NO
Sexiste-reportage,0.4014846,Bande d’hypocrites Christian Grey maltraite sa meuf dégrade le statut de la femme et vous dites c’est de l’amour c’est juste parce qu’il est riche si c’était un pauvre tout le monde aurait crié au scandale #50NuancesDeGrey #tf1 #balancetonporc,YES
NonSexiste,0.023788974,"Le #harcelementderue, c'est quoi ? Cliquez, lisez, scrollez. http://payetashnek.tumblr.com #payetashnek #stopharcelementderue",NO
NonSexiste,0.1100022,#balancetonporc#moiaussi. Des héroïnes pour le magazine Time https://laconnectrice.wordpress.com/2017/12/07/balancetonporcmoiaussi-des-heroines-pour-le-magazine-time/ pic.twitter.com/frmwtlviYe,NO
NonSexiste,0.15766735,"DARMANIN accusé: « faits qui remontent à quand j’avais 25 ans, je n’étais rien »... L’argument « des faits anciens » a été souvent utilisé pour minimiser, mais pourquoi le glisser ici, vu que selon le ministre il ne s’agit que de « calomnies » ? #balancetonporc pic.twitter.com/riBO3Jn4ux",NO
NonSexiste,0.05255287,Diane Lemieux croit que l'ouragan social #Moiaussi est notamment causé par l'échec des institutions à traiter les cas d'ACS #forumAHsexuels,NO
Sexiste-reportage,0.43230394,"En 2007, @realDonaldTrump a embrassée Summer Zervos sur la bouche à plusieurs reprises. Il a touché sa poitrine et pressé ses parties génitales contre elle, sans son consentement. https://www.npr.org/2017/12/05/568618889/lawsuit-could-put-trumps-sexual-misconduct-accusers-back-in-spotlight?utm_campaign=storyshare&amp;utm_source=twitter.com&amp;utm_medium=social #balancetonporc",NO
NonSexiste,0.11419344,"Les représentants de la communauté juive de Berlin ont appelé tous les habitants de la capitale allemande à porter une kippa, mercredi 25 avril, par solidarité avec les victimes de l’antisémitisme après les agressions de ces dernières semaines 🇩🇪 https://www.lemondejuif.info/2018/04/angela-merkel-les-migrants-musulmans-importent-en-allemagne-une-nouvelle-forme-dantisemitisme/🇩🇪✡️👊,Drapeau de l'Allemagne,Étoile de David,Poing fermé",NO
Sexiste,0.11398677,"L'écriture inclusive ok mais alors allons jusqu'au bout parce-ce que quid de la sauterelle, de la grenouille, de la mouche, de la tarentule? C'est quoi ce sexisme à l'envers?",NO
NonSexiste,0.112333365,"On prolonge le documentaire dans Droit de Suite en s'interrogeant sur le harcèlement sexuel au travail &gt,&gt, http://bit.ly/LCPLeDirect #BalanceTonPorc #DdS pic.twitter.com/v2d2MqeH5V",NO
Sexiste-reportage,0.45703048,"on ne peut pas virer #Tex pour une blague conne sur les femmes battues et, dans le même temps, être complaisant avec Régis de Jorna coupable d'agressions verbales des victimes de Georges #Tron à la cour d'assises du 93 ! pas de pitié pour le juge indigne ! #balancetonporc",NO
NonSexiste,0.063423134,"Au rythme où ils sont partis, les gars du Média vont pas tarder à utiliser les ordonnances Macron",NO
Sexiste-reportage,0.32289913,"Diviser les féministes entre les «bonnes féministes » validées par les hommes cis et « les misandres hystériques qui ouvrent trop leur gueule » ce n'est pas être féministe, c'est reproduire une l'oppression contre laquelle on se bat au sein de ma lutte mais bref",NO
