gold,toxicity,text,pred
Sexiste,0.21642438,"#meteo du #weekend Personne ne le lui a dit à # AuroreBerge qu'un #froid glacial va s'installer sur la France Vous pouvez ranger les tenues légères Miss Aurore, il va vous falloir séduire avec votre personnalité 👀 Oui je sais ... C'est pas gagné ! pic.twitter.com/fp22vjbqhY👀,Yeux",NO
NonSexiste,0.06500591,"Bha il sait parler au femme, lui #Ironie",NO
NonSexiste,0.30854854,"#Machiavel pour les nuls, livre de chevet des politiques d'Occident ayant un pouvoir décisionnel. Créer le #Chaos sous faux drapeau, proposer la solution habillés en humanistes bienfaiteurs. http://moncarredesable.com/manipulation-des-masses-machiavel-doit-etre-tres-fier/ #esclavagelibyestop #slavery #balancetonporc",NO
Sexiste-reportage,0.20265625,"Si j'ai du caractère: Je suis une folle. Si je suis triste: Je suis dépressive. Si je suis fonceuse: Je suis une enragée. Si je veux me faire entendre: Je suis hystérique. Bref j'ai tous les problèmes mentaux, je suis une Femme...",NO
Sexiste-reportage,0.19599396,C'est drôle et triste à la fois d'avoir vu sortir des noms connus intimement avec ce #balancetonporc. Mais on se sent un peu moins seul et folle.,NO
NonSexiste,0.02107848,Si Christiane Taubira se présente elle a mon vote,NO
NonSexiste,0.08795626,"Je n'ai jamais abusé d'aucune femme, se défend Darmanin (qui cite Cahuzac) https://www.nouvelobs.com/politique/20180219.OBS2387/je-n-ai-jamais-abuse-d-aucune-femme-se-defend-darmanin-qui-cite-cahuzac.html?utm_term=Autofeed&amp;utm_campaign=Echobox&amp;utm_medium=Social&amp;utm_source=Twitter#link_time=1519030587 pic.twitter.com/eQHGkqEduC",NO
Sexiste-reportage,0.10175867,"#balancetonporc Je suis dans le RER. A chaque station, il se rapproche près de moi alors que la banquette est vide. 1/2",NO
Sexiste-reportage,0.027677942,#TLMEP Vous n'avez pas invité d'hommes à cette table ou ils ont refusé? #MoiAussi #EtMaintenant http://ici.radio-canada.ca/nouvelle/1078050/lea-clermont-dion-lise-payette-plainte-michel-venne-tlmep,NO
NonSexiste,0.47119883,"Ils m'énervent tous ces acteurs faux-culs à dire qu'ils n'étaient pas au courant pour #WoodyAllen surtout avec le bruit que cela a fait dans les années 90... Après #meetoo #balancetonporc il y a #Liars pour tous ceux qui n'étaient pas au courant 🤨 pic.twitter.com/oQWhM8UJiy,Visage avec haussement de sourcils",NO
NonSexiste,0.15822013,L'#instigatrice de #BalanceTonPorc assignée en #diffamation par #EricBrion ... #Actu #Societe ##Justice http://madame.lefigaro.fr/societe/balance-ton-porc-sandra-muller-eric-brion-assignation-en-diffamation-180118-146508?utm_campaign=Echobox&amp;utm_medium=Social&amp;utm_source=Twitter pic.twitter.com/7KWcyWHgvT,NO
Sexiste,0.51869136,Que ton appris tes ex? — Qu'avoir un beau cul ça sert à rien si t conne t conne https://curiouscat.me/Ossian/post/414613079?1524118757,NO
NonSexiste,0.0038797716,"Voici ce que je viens d'ajouter dans ma boutique #etsy : boucles d'oreilles bohèmes bleues vertes #bijoux #bouclesdoreilles #bleu #boheme #dormeuses #papier #non #femmes#earing #madeinfrance #handmade #papier#créatrice #création #originale #mode #tendance #atelier pic.twitter.com/WKZtfTut3o,Drapeau de la France",NO
Sexiste-reportage,0.1893425,Ma belle mère : « Moi je suis pas pour l’égalité homme/femme » en même temps quand ta seule ambition c’est d’être entretenu par mon père tu m’étonnes.,NO
NonSexiste,0.048099842,Pourquoi j'écrirai une #lettre à chaque propos #sexiste entendu dans le cadre de mon #travail  http://ow.ly/TzFf30hlbbX #sexisme #parité #féminisme #entreprise #carrière ^O,NO
Sexiste-reportage,0.01218908,.@HarveyWinstein était 1 époque.Nous allons depasser cela Merci Mr Robert #Redford. Elan d' optimisme que nous souhaitons partager sur la scène de l'#egalite contre le #sexisme.#1x_pour_toutes. Amis artistes rejoignez-nous ! https://twitter.com/1x_pour_toutes/status/954286377209823232,NO
Sexiste-reportage,0.27236435,Il y a un moment quand même où il y a une limite à l'indécence. Jack Lang qui soutient Woody Allen....c'est un peu comme si DSK soutenait #balancetonporc. Un peu de respect !!!! #NeRienLacher #NeRienlaisserpasser http://www.20minutes.fr/cinema/2205255-20180119-accusations-agression-sexuelle-jack-lang-affiche-soutien-woody-allen,NO
NonSexiste,0.19694418,"Dindes et dindons ne seront pas toutes et tous épargnés pour THANKS-GIVING ! Retour de bâton : après #balancetonporc, #colletadindeautribunal ? http://www.bvoltaire.com/retour-de-baton-apres-balancetonporc-colletadindeautribunal/ via @bvoltaire",NO
NonSexiste,0.09828771,"Et si, comme les #femmes, les hommes étaient depuis toujours victimes du mythe de la virilité? La virilité est-elle un piège pour les deux sexes? Olivia Gazalé répond ce soir dans #64Minutes sur @TV5MONDE 18h à 19h04 #BalanceTonPorc pic.twitter.com/8oFiNWQJjQ",NO
Sexiste-reportage,0.47886392,Main au cul et au commissariat l'agression est classée dans malade mental et on m'interroge sur ma tenue #stophdr #PayeTaShnek,NO
NonSexiste,0.11109332,"Ségolène Royal officiellement invitée au salon aéronautique du Bourget, en tant que... on ne sait pas très bien.",NO
NonSexiste,0.02249265,Véro: pourquoi elle n'a pas commenté #moiaussi http://www.msn.com/fr-ca/divertissement/celebrite/v%C3%A9ro-pourquoi-elle-n-a-pas-comment%C3%A9-moiaussi/ar-AAuM3MT?ocid=ob-tw-frca-680,NO
NonSexiste,0.17111848,"Ce matin, je récupère la même locomotive qu’hier. Ça pue toujours autant le vieux tabac. J’ai trouvé pourquoi ! 😒 #BalanceTonPorc pic.twitter.com/W13qwZ9DwI😒,Visage blasé",NO
Sexiste,0.37751234,BUUUUUT Putain Angela Merkel elle nous doit un twerk là !!!!! #RMAFCB,NO
NonSexiste,0.028974265,#collectif #ensemblecontrelesexisme charte signée ! https://twitter.com/LBeldowski/status/935844584579633153,NO
Sexiste-reportage,0.43475235,Oui oui ds un procès pour viol le président peut traiter une VICTIME de potiche en pleine séance. #balancetonporc mais #tauraisputedefendre https://twitter.com/mar_barbier/status/941246243313012736,NO
NonSexiste,0.005780388,"@AngelaMerkel_PL visite le Pavillon #France , pays partenaire d’#ILA2018 , salon aéronautique de Berlin , avec @DelphineGeny et Eric Trappier, Président du @GifasOfficiel - mise en avant du modèle remarquable de coopération Franco-Allemande dans l’Aéronautique et la Défense. pic.twitter.com/lnn28RMqiX",NO
Sexiste,0.41445592,"En cette journée de la femme une pensée pour la salope Lass Diarra,je lui souhaite une bonne continuation et de ce faire les croisés #TeamOM pic.twitter.com/38s5IayoF1",NO
Sexiste-reportage,0.10870059,Les garçons peuvent... une affiche de @EliseGravel pour tordre le cou aux stéréotypes masculins #sexisme http://elisegravel.com/blog/affichette-les-garcons/ pic.twitter.com/9ysyxIAqYQ,NO
NonSexiste,0.104795754,"La créatrice du mot-clic #BalanceTonPorc poursuivie en diffamation par l'homme qu'elle a accusé nommément sur Twitter, a-t-elle annoncé jeudi. @cherejoblo http://www.lapresse.ca/techno/reseaux-sociaux/201801/18/01-5150560-la-creatrice-du-mot-clic-balancetonporc-poursuivie-en-diffamation.php",NO
Sexiste-reportage,0.23415339,Jean d'Ormesson #BalanceTonPorc,NO
Sexiste-reportage,0.30539915,"Les Jakubowicz et consorts sont priés de nous filer une liste de sujets que les féministes ont le droit de traiter. Le Mademoiselle ça sert à rien, l'écriture inclusive un gadget, le sexisme dans la pub une lubie, les violences faites aux femmes un sujet trop important pour elles",NO
NonSexiste,0.30319387,"Ces gens là méritent perpétuité ! Tout comme un homme ayant tué un homme, les lois ne sont pas cohérentes, un chien est aussi un être humain 😤 https://twitter.com/bouletfrbt/status/960083140139208704,Visage avec regard triomphant",NO
Sexiste-reportage,0.2763787,"«Hey miss, t'es tellement sucrée que quand j't'ai vue, j'ai chopé du diabète !» Paris - dans la rue #payetashnek",NO
Sexiste-reportage,0.0049635945,"« T’es une fille mais tu te comportes, tu penses et réfléchie comme un homme »,Femme avec une main sur le front (teint de peau clair)",NO
NonSexiste,0.012880214,"J’ai des bleues partout😭😭😭,Visage pleurant à chaudes larmes,Visage pleurant à chaudes larmes,Visage pleurant à chaudes larmes",NO
Sexiste-reportage,0.075294,"« [...] les auteures de la lettre culpabilisent des milliers de femmes, jeunes et moins jeunes, victimes d’agressions sexuelles qui auraient souhaité porter plainte ou dire “moi aussi” [...] » : #EtMaintenant, l'initiative solidaire de #MoiAussi 👏🏼 https://twitter.com/LeDevoir/status/952712844939808773,Applaudissements (teint clair moyen)",NO
NonSexiste,0.016838523,Enfin! Le point de vue qui manquait au débat. #NOT #moiaussi #Bardot https://twitter.com/le_figaro/status/953726381682319362,NO
Sexiste,0.16098402,C'est tellement sexy de se tenir comme une femme enceinte de 8mois. #ironie,NO
NonSexiste,0.08241652,Il n’y a pas que les prix qui sont réduits à Cdiscount .. #sexisme Cdiscount: aucun sexisme dans la campagne de publicité (photos) http://www.francesoir.fr/culture-medias/cdiscount-aucun-sexisme-dans-la-campagne-de-publicite-sexiste-astronomie-cerveau-femmes-polemique,NO
NonSexiste,0.29953843,"@csaudiovisuel , comment pouvez-vous tolérer la présence de @frhaz à l'antenne? Après les révélations sur ces agissements ignobles? #balancetonporc #haziza https://twitter.com/frhaz/status/936618784886018050",NO
Sexiste-reportage,0.39987978,"Encore un mec qui met sa main sur le siège au moment où je m'assois, le pire c'est que je connais son nom... TSA si tu lis ce message... #balancetonporc",NO
Sexiste-reportage,0.10609736,"Je te parle de la libération de la parole des femmes sur les violences sexuelles et tu me réponds « bientôt les hommes n’oseront plus prendre l’ascenseur avec une femme ». C’est dur pour moi de rester calme à partir de ce moment là, comment vous faites vous ?",NO
NonSexiste,0.14256015,#Rozon ne veut pas verser des millions $ à un regroupement de femmes qu'il aurait agressées. Pas d'entente à l'amiable en vue. http://www.tvanouvelles.ca/2018/01/09/gilbert-rozon-ne-veut-pas-verser-des-millions-de-dollars-1 #moiaussi,NO
NonSexiste,0.009613037,Ségolène Royal révèle avoir voté pour un candidat En Marche au premier tour des législatives pic.twitter.com/xig6LDC4Bn,NO
NonSexiste,0.0060002944,"Des millions de femmes ont libéré leur parole durant le mouvement #moiaussi. Aujourd’hui, nous voulons souligner leur courage et réitérer notre solidarité. #Etmaintenant envisageons l’avenir. Joignez le mouvement, endossez la déclaration. https://etmaintenant.net/",NO
NonSexiste,0.37751234,"Thread sur l'assassinat d'Alexia Daval : le 1er com c un mec précisant que c'est pas du sexisme, les meufs aussi st autrices de violences hein, et pas ts les hommes st comme ça 😢 Ça se plaint des vilaines féministes misandres, mais avouons qu'ils font tout pour nous y pousser.😢😢,Visage pleurant,Visage pleurant",NO
NonSexiste,0.0064715217,#EtMaintenant l'ami lecteur? Je lui ai proposé de lire ce texte : https://www.etmaintenant.net/ #MoiAussi pic.twitter.com/7IyY5E7s7D,NO
Sexiste-reportage,0.21107252,wesh il avait pas pris 7 ans pour viol lui??? https://twitter.com/actufoot_/status/955714217264336897,NO
NonSexiste,0.012880214,Ah oui au fait les (fausses) preuves svp ?,NO
Sexiste-reportage,0.39669925,#balancetonporc j'ai été victime l'année dernière d'un agressement sexuel ALORS QUE JE SUIS UN HOMME ou va le monde ? Alors mtn chut les femen 2 rue,NO
Sexiste,0.2540519,Il en faut du courage aux gens de droite pour dénoncer les discours haineux de la gauche misandre. ##moiaussi,NO
NonSexiste,0.063423134,"VIDEO. Non, Aurore Bergé, on ne peut pas s'habiller comme on veut : la réponse cinglante de Jean-Michel Aphatie https://www.closermag.fr/people/non-aurore-berge-on-ne-peut-pas-s-habiller-comme-on-veut-la-reponse-cinglante-de-jean-michel-aphatie-785408 pic.twitter.com/9BZ2cvH6tK",NO
NonSexiste,0.09438288,#Sexisme dans le #sport : le coup de gueule de @annefloremarxer : championne du monde de snowboard freeride http://ow.ly/bg6p30hU6OC #libérezsaparole,NO
Sexiste-reportage,0.038519915,Sexisme au travail : 'La charge de la preuve doit être allégée' #RH #sexisme cc @PThiebart @JeantetAvocats @pascalepitavy @Equilibres_eu http://www.actuel-direction-juridique.fr/content/sexisme-au-travail-la-charge-de-la-preuve-doit-etre-allegee-1#.WmmY4tgzl90.twitter,NO
NonSexiste,0.112850055,"Cher ami , Penelope Fillon est plus à même d éclairer votre lanterne . https://twitter.com/fredmadbird/status/956243287928655880",NO
Sexiste-reportage,0.17371799,"Hashtags #balancetonporc, #meetoo #1femmesur2 #lahontedoitchangerdecamp #laparoleselibère... versus la justice attendra. France 2017. Ou quand l’indignation ne suffit pas. https://twitter.com/libe/status/941766188283105281",NO
Sexiste-reportage,0.11150667,"-&gt;Cherche selon quelle logique ça peut être vu comme flatteur -&gt;Trouve -&gt;Se dit que ça lui plait VRAIMENT pas -&gt;Continue à dire Écrivaine et Autrice parce que non, tu fais aussi bien qu'un homme, c'est pas flatteur, c'est sexiste. https://twitter.com/bernardpivot1/status/928864570747351040",NO
NonSexiste,0.039462693,"Avoir du sang bleu vient du fait que les nobles, avant, avaient la peau blanche et on pouvait y voir leurs veines bleues, contrairement aux paysans qui prenaient le Soleil en travaillant dans les champs. Sangre azul' en espagnol.,Visage avec les yeux levés au ciel",NO
NonSexiste,0.017969469,Pour @UnionArdennais aujourd'hui : #BigBen 4 ans de silence pour travaux. #TheresaMay #GB #Brexit pic.twitter.com/zo015BYOjy,NO
Sexiste-reportage,0.10045706,"Violences faites aux femmes : le constat est accablant. Suivez @PayeTaShnek, @VsCyberH, @osezlefeminisme, @Violsfemmesinfo ; engagez-vous et dénoncez ! https://www.facebook.com/florencedellerieillustration/photos/?tab=album&amp;album_id=667342536757580 #sexisme #féminisme #égalité #DroitsDesFemmes pic.twitter.com/cA2jkBDw5q",NO
NonSexiste,0.02249265,@FredericSays christiane taubira est une femme très intelligente qui mériterait d'être au gvt,NO
Sexiste-reportage,0.53579444, tellement t'es belle je sais plus où donner d'la bite.  #PayeTaShnek,NO
Sexiste-reportage,0.45757914,"Le truc qui me fume le plus quand ça parle de dot, c’est les mecs qui disent « J’vais mettre 20 000€ pr une meuf qui sera grosse après 3 ans et qui me trompera cette pute ? » genre ils parlent déjà mal de leur futur femme, qu’est-ce que ça sera une fois marié 😭😭,Visage pleurant à chaudes larmes",NO
Sexiste-reportage,0.5566829,"Entendu à l'instant : hé cousine, t'as l'air charmante à l'intérieur.. dans ta chatte quoi - Métro Château Rouge, Paris XVIII #PayeTaShnek",NO
Sexiste-reportage,0.045625936,"#Sexisme dans les études médicales : près de 9 internes sur 10 ont été témoins de sexisme quotidien ➡️ http://ow.ly/SUTJ30hzCya via @ISNItwit pic.twitter.com/2GNEtd2BP0,Flèche vers la droite",NO
NonSexiste,0.11316007,"La claque d'Angela Merkel à Emmanuel Macron ⬇️ https://m.huffingtonpost.fr/2018/04/16/le-parti-de-merkel-prend-clairement-ses-distances-avec-le-projet-europeen-de-macron_a_23412571/⬇️,Flèche vers le bas",NO
NonSexiste,0.015896067,"On a aujourd'hui plus de place d'hébergement d'urgence qu'il y a un an. On a besoin de construire plus, c'est l'objet de la loi logement que nous allons débattre. @franceinfo #lesinformes pic.twitter.com/ZBOSSBN1OY",NO
NonSexiste,0.0049635945,"Il faudrait plus de personnes comme Yann Moix. Qu'on l'aime ou pas dans #onpc , il est humain. #SLT",NO
NonSexiste,0.17545098,J'aime une vidéo @YouTube : Un mec hystérique fait flipper toute l'équipe - C’Cauet sur NRJ à l'adresse,NO
Sexiste-reportage,0.20056234,La base de l'éducation c'est de ''ne pas toucher à ce qui ne t'appartient pas''. Sinon c'est du vol. Pas de consentement = viol #balancetonporc,NO
Sexiste-reportage,0.2359567,Pourquoi délocaliser alors que nous avons ici une main d'oeuvre pas chère... les femmes ?! #feminisme #ironie https://www.youtube.com/watch?v=k_m5AlsQqcs,NO
